# Simulation data for case studies in the paper "Distributed Stability Certification and Control from Local Data"
# LQR computation for a linearized helicopter model

# -------------------------------------------------

# A
# Type: matrix
# Dimension: 8 x 8
-4.51e-01 -1.06e-01 -4.79e-01 -9.51e-01 4.82e-01 5.90e-02 1.88e+00 -5.22e-01 
1.44e-01 3.39e-02 1.52e-01 3.03e-01 -1.53e-01 -1.88e-02 -5.99e-01 1.66e-01 

# -------------------------------------------------

# Matrix A9
# Dimension: 8 x 8
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

# -------------------------------------------------

# Matrix A10
# Dimension: 8 x 8
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

# -------------------------------------------------

# Matrix A11
# Dimension: 8 x 8
6.41e+00 2.70e+00 3.68e+00 7.40e+00 -3.07e+00 -1.12e+00 -1.21e+01 1.09e+01 
-1.80e+01 -7.59e+00 -1.04e+01 -2.08e+01 8.63e+00 3.16e+00 3.42e+01 -3.08e+01 
2.85e+00 1.20e+00 1.64e+00 3.30e+00 -1.37e+00 -5.01e-01 -5.41e+00 4.88e+00 
-1.62e+00 -6.83e-01 -9.32e-01 -1.87e+00 7.76e-01 2.84e-01 3.07e+00 -2.77e+00 
-6.68e-01 -2.81e-01 -3.84e-01 -7.71e-01 3.20e-01 1.17e-01 1.27e+00 -1.14e+00 
1.76e+01 7.43e+00 1.01e+01 2.04e+01 -8.44e+00 -3.09e+00 -3.34e+01 3.01e+01 
-1.24e+00 -5.23e-01 -7.14e-01 -1.43e+00 5.94e-01 2.18e-01 2.35e+00 -2.12e+00 
3.31e+00 1.39e+00 1.90e+00 3.82e+00 -1.59e+00 -5.81e-01 -6.28e+00 5.66e+00 

# -------------------------------------------------

# Matrix A12
# Dimension: 8 x 8
-2.91e+00 -1.23e+00 -2.27e+00 -7.15e+00 3.37e+00 -1.33e+00 1.31e+01 -3.90e+00 
7.33e+00 3.10e+00 5.71e+00 1.80e+01 -8.49e+00 3.36e+00 -3.29e+01 9.82e+00 
-6.27e-01 -2.65e-01 -4.89e-01 -1.54e+00 7.26e-01 -2.87e-01 2.82e+00 -8.40e-01 
7.19e-01 3.04e-01 5.61e-01 1.77e+00 -8.32e-01 3.29e-01 -3.23e+00 9.63e-01 
-2.47e+00 -1.04e+00 -1.93e+00 -6.07e+00 2.86e+00 -1.13e+00 1.11e+01 -3.31e+00 
-2.22e+01 -9.38e+00 -1.73e+01 -5.45e+01 2.57e+01 -1.02e+01 9.97e+01 -2.97e+01 
1.91e+00 8.06e-01 1.49e+00 4.68e+00 -2.21e+00 8.74e-01 -8.57e+00 2.55e+00 
